"artist","title","sales_price","sales_price_log","estimate_range","created","auction_location","surface","artist_seal","inscribed","signed","dated","titled","stamped","auction_year","auction_month","auction_weekday","canvas","oil","acrylic","board","paper","lacquer","masonite","panel","ink","wood"
"Shrihadi Soedarsono","BEDHOYO KETAWANG",30420,10.3228555658133,7690,"1999","0",3710,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","BOROBODUR - STATE OF MEDITATION",56040,10.9338210004509,8970,"2007","0",8100,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","JANGER: GELORA REMAJA",80060,11.2905316325466,25620,"2001","0",26100,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Haji Widayat","GOING HOME",8810,9.08364271893022,2570,"1976","0",1905.75,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Rusli","TEMPLE SCENE",14410,9.57567768899357,7690,"1964","0",12950,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Kusama Affandi","MARKET SCENE",88070,11.3858872317995,12810,"1947","0",7105,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,1
"Anton Huang","UNTITLED",67250,11.1161722974641,3840,"1982","0",10201,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Haji Widayat","BURUNG PHOENIX",960,6.86693328446188,1281,NA,"0",2975,"0","0","1","0","1","0",2019,4,"Monday",0,1,0,1,0,0,0,0,0,0
"Kusama Affandi","DUCK HUNTER",96080,11.4729364567539,25620,"1975","0",19723,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Kusama Affandi","PENGHALAU BURUNG (SCARECROW)",144110,11.8783321758324,89670,"1969","0",17770.5,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Kusama Affandi","PERAHU KUSAMBA",88070,11.3858872317995,51240,"1981","0",16030,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Hendra Gunawan","BY THE BEACH",480380,13.082332736348,128100,"1976","0",12642,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Hendra Gunawan","WOMAN IN THE MARKET",192150,12.166031595993,76860,"1974","0",19550,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Shrihadi Soedarsono","THREE DANCERS",51240,10.8442757560107,25620,"1966","0",13248,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Sudjana Kerton","THE VASE",32030,10.3744282426032,6410,"1990","0",2975,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Sindudarsono Sudjojono","ANEKA BUNGA ASTER DI POT KERAMIK (VARIOUS DAISIES IN A CERAMIC POT)",60850,11.0161670984157,12810,"1967","0",6400,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Kusama Affandi","DOGS FIGHTING",112090,11.6270573990151,25620,"1965","0",14904,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Hendra Gunawan","FISHERMAN",416330,12.9392334940024,128100,NA,"0",27100,"0","0","0","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Hendra Gunawan","MASK DANCER",96080,11.4729364567539,25620,"1980","0",10330.5,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Manfong Lee","MAN AND BOY WITH COCKEREL",112090,11.6270573990151,25620,"1946","0",6140.75,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,1,0,0,0,0,0,0
"Tomoo Gokita","REACH OUT FOR ME",35230,10.4696532713353,8970,"2007","0",1312,"0","0","1","1","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,0,0
"Tomoo Gokita","MRS. DRUNKO",168130,12.032492768673,25620,"2006","0",20930,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Tomoo Gokita","DRUNK WOMAN",160130,11.9837412643165,25620,"2015","0",10000,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","UNTITLED",144110,11.8783321758324,12810,"2000","0",1660.5,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Madsaki","DORA MAAR AU CHAT 2",256200,12.4537136684448,12810,"2017","0",12262.4,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Banksy","KEEP IT REAL",416330,12.9392334940024,64050,"2001","0",515.1,"0","0","0","0","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Banksy","AVON AND SOMERSET CONSTABULARY",384300,12.8591787765529,89670,"2001","0",5836.95,"0","0","0","0","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Stik","LITTLE FRIEND",56040,10.9338210004509,12810,"2013","0",70000,"0","0","0","0","0","0",2019,4,"Monday",1,0,0,0,0,0,0,0,0,0
"Austin Lee","FACEPALM",44840,10.7108558771861,12810,"2014","0",34715.1,"0","0","0","0","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","UNTITLED",256200,12.4537136684448,128100,"2013","0",23225.76,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Takashi Murakami","UNTITLED",288230,12.571514051509,256200,"2017","0",32400,"0","0","1","1","0","0",2019,4,"Monday",1,0,0,0,0,0,0,1,0,1
"Guangyi Wang","GREAT CRITICISM: COCA-COLA",112090,11.6270573990151,25620,"2004","0",18000,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Yu Youhan","MAO",128100,11.7605664878848,25620,"2007","0",13000,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","PUMPKIN",448350,13.0133294563802,25620,"2003","0",600.6,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Liu Ye","ROMANCE",1206060,14.0028694062755,256200,"2001","0",22500,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","WIND SWEEPING ACROSS THE LAKE SURFACE",38430,10.5565936835589,12810,"1979","0",658.24,"0","0","1","1","0","0",2019,4,"Monday",0,0,0,1,1,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",176140,12.0790344123594,12810,"1991","0",4050,"0","0","1","1","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,0,0
"Sam Lewis Francis","UNDER THE MOUNTAIN",76860,11.2497408641188,10240,"1990","0",6305,"0","0","1","1","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",480380,13.082332736348,115290,"1989","0",65224.25,"0","0","0","0","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Sam Lewis Francis","UNTITLED",352280,12.7721815929194,128100,"1974","0",62859.06,"0","0","0","0","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Kazuo Shiraga","UNTITLED",51240,10.8442757560107,12810,"c. 1980s","0",150,"0","0","1","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Kazuo Shiraga","HARITI (BUDDHIST DEITY)",192150,12.166031595993,25620,"c. 1990s","0",6606.5,"0","0","1","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Hisao Domoto","UNTITLED",32030,10.3744282426032,12810,"1958","0",7500,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Takeo Yamaguchi","TATAMI - STACK",104080,11.5529151131864,25620,"1975","0",8290.04,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,1,0,0,0,0,0,0
"Hyong Keun Yun","UNTITLED",76860,11.2497408641188,25620,"1971","0",1749,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Ufan Lee","FROM POINT NO. 780125",208160,12.2460622937463,89670,"1978","0",4405.62,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Jiro Takamatsu","SHADOW",256200,12.4537136684448,51240,"1968","0",4248,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,0,0,0,0,1,0,0
"Xingwei Wang","UNTITLED (SMALL BEGGING)",96080,11.4729364567539,51240,"2007-2008","0",22067.43,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Weigang Gao","MISAPPREHEND",8810,9.08364271893022,2567,"2008-2012","0",6864,"0","0","0","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Cheng Ran & Cyril Duval","JOSS",8010,8.9884460400624,2567,"2013","0",NA,"0","0","1","0","0","0",2019,4,"Monday",0,0,0,0,0,0,0,0,0,0
"Jie Cui","GROUND INVADING FIGURE #35",30420,10.3228555658133,12810,"2015","0",15000,"0","0","0","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Ji Kai Li","TIME WALK AT NIGHT",5120,8.54090971803355,2567,"2010","0",4800,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Yuanyuan Song","FEI TIAN",800,6.68461172766793,2570,"2013","0",9600,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Nanxing Xie","POSTCARD TREE",128100,11.7605664878848,51240,"2015","0",33000,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Wilson Ka-Ho Shieh","CHOW YUN FAT'S FITTING ROOM",6730,8.81433042263877,2570,"2009","0",4692.25,"0","0","1","1","0","0",2019,4,"Monday",0,0,0,0,1,0,0,0,1,0
"Masaru Shichinohe","MOONLIGHT SNIPER",25620,10.1511285754507,8970,"2006","0",1024,"0","0","1","1","0","0",2019,4,"Monday",0,0,1,1,0,0,0,0,0,0
"Chunya Zhou","LITTLE PATH TO DRAGON SPRING MOUNTAIN",1252180,14.0403965902763,256200,"2006","0",50000,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Kim Whanki","L’ENDROIT OÙ J'HABITAIS - THE PLACE WHERE I LIVED",791020,13.5810785308802,256200,"1956","0",5428,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Xiaodong Liu","CHAOTIC MESS 2",72060,11.1852543843021,12810,"2011","0",1254,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Fanzhi Zeng","ARMANI",160130,11.9837412643165,25620,"2006","0",6400,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Mao Yan","MAGAZINE GIRL",51240,10.8442757560107,12810,"2008","0",972,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Izumi Kato","UNTITLED",136110,11.8212186613261,12810,"2009","0",25220,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Izumi Kato","RETICENCE",64050,11.0674193073249,12810,"2000-2001","0",21141,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Xiaogang Zhang","GREEN WALL - DINING ROOM",128100,11.7605664878848,89670,"2009","0",30000,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,0,0,0,0,0,0,0
"Enli Zhang","DRIED UP FRUIT NO. 9",38430,10.5565936835589,8970,"2013","0",2237.29,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Yayoi Kusama","INFINITY DOTS (THE RETURN TO ETERNITY)",352280,12.7721815929194,128100,"1988","0",1303.8,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Yayoi Kusama","LAKE",27220,10.2117072762055,12810,"1980","0",663.39,"0","0","1","1","0","0",2019,4,"Monday",0,0,0,1,1,0,0,0,0,0
"Yayoi Kusama","INFINITY NETS",160130,11.9837412643165,51240,"1989","0",1303.8,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Yoshitomo Nara","DOG",288230,12.571514051509,25620,"1991","0",1521,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Yoshitomo Nara","CLEAR FOR LANDING",560440,13.2364774684852,128100,"2001","0",1846.8,"0","0","0","0","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,0,0
"Yoshitomo Nara","FROM THE CRADLE TO A LIFE OF CRIME",512400,13.1468608490047,128100,"1995","0",3455.6,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Myoung Young Choi","CONDITIONAL PLANE SURFACE 8021",12810,9.45798139489078,12810,"1979","0",8073,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Seung Keun Moon","UNTITLED",22420,10.0177086966262,5120,"1979","0",10619.7,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Ufan Lee","UNTITLED",48040,10.7797892761939,25620,"1993","0",1729,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,1,0,0
"Tadaaki Kuwayama","LEND",17610,9.77622220149025,5120,"1989","0",13851,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,0,1,0,0,1,0,0
"Sadamasa Motonaga","NINE SHAPES FROM ELLIPSES",41630,10.636576340189,1290,"1986","0",1724.45,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Walasse Ting","KISS ME, KISS ME",25620,10.1511285754507,17940,"1974","0",4290.28,"0","0","1","1","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,0,0
"Walasse Ting","A KISS, A KISS",32030,10.3744282426032,12810,"1973","0",4256,"0","0","1","1","0","0",2019,4,"Monday",0,1,1,0,1,0,0,0,0,0
"Wou-Ki Zao","23.05.50",714160,13.4788623058532,256200,"1950","0",1541,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Andre Brasilier","CAVALIERS DEVANT LES VAGUES",176140,12.0790344123594,89670,"2014","0",21060,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Tomos","STROLLING",28820,10.2688248695535,10250,"1989","0",2126.25,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Li Yuan-Chia","SENZA TITOLO",67250,11.1161722974641,15370,"1960's","0",1596,"0","1","1","0","0","0",2019,4,"Monday",1,1,0,1,0,0,0,0,0,0
"Kan Ho","UNTITLED 74",64050,11.0674193073249,25620,"1974","0",5600,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Kan Ho","SENZA TITOLO",24020,10.086642095634,10250,"1971","0",4200,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Kan Ho","SENZA TITOLO",44840,10.7108558771861,10250,"1968","0",8000,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Orazio Bacci","DMS 458",5120,8.54090971803355,2562,"1967","0",3000,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Chin Hsiao","DUE SOLI NO.2",38430,10.5565936835589,25620,"1964","0",6300,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Pia Pizzo","SENZA TITOLO",320,5.76832099579377,641,"1965","0",133.4,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,0,1,0,0,0,0,0
"Klaus Jurgen Fischer","UNTITLED",1441,7.27309259599952,1025,"1970","0",4800,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,1,0,0,0,0,0,0
"Po Yong Huang","UNTITLED",1281,7.15539630189673,1025,"1963","0",3750,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Chung Ray Fong","9 OF 99",19220,9.86370668252428,5130,"1999","0",9558,"0","0","1","0","1","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"David Diao","OPEN: SURRENDER + MOURN",28820,10.2688248695535,19210,"2010","0",8082.5,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Georges Mathieu","CHANSON DISPERSÉE",192150,12.166031595993,76860,"1987","0",10324,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Che Chuang","UNTITLED",176140,12.0790344123594,89670,"1983","0",46390.5,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Chihung Yang","TINDER",152120,11.9324249620422,64050,"2012","0",25317,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Wou-Ki Zao","04.06.75",606550,13.3155424441991,140910,"1975","0",3025,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Teh-Chun Chu","PRÈS DE L’ÉTANG",400310,12.8999945259327,76860,"1988","0",5265,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Walasse Ting","ALL MY LIFE IS A SPRING",56040,10.9338210004509,25620,"1971","0",16903.68,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Guofu Liu","PERVASION I",104080,11.5529151131864,44830,"2013","0",23400,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Jorg Immendorff","EWIGES ANDENKEN",35230,10.4696532713353,11530,"1983","0",6800,"0","0","0","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Yifei Chen","PORTRAIT OF MASTER FIELD",35230,10.4696532713353,6400,"c. 1983","0",2143.69,"0","0","1","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Yifei Chen","PORTRAIT OF MRS. KATHLEEN FIELD",96080,11.4729364567539,51240,"1983","0",15129,"0","0","1","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Ko Chu","AFFECTION",12010,9.39349491507403,10250,NA,"0",8347.94,"0","1","1","0","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,1,0
"Chloe Ho","FLEUR",38430,10.5565936835589,12810,"2014","0",11847,"1","0","0","0","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,1,0
"Duoling He","ROSE SERIES",32030,10.3744282426032,25620,"2011","0",4800,"0","0","1","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Jieyin Wang","FLOWER ATLAS NO. 249",51240,10.8442757560107,12810,"2005","0",6400,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Walasse Ting","LADIES WITH FANS",12810,9.45798139489078,6400,NA,"0",5185.18,"0","0","0","0","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,0,0
"Walasse Ting","CAT",4163,8.33399124719497,2558,NA,"0",2767.5,"1","0","0","0","0","0",2019,4,"Monday",0,0,1,0,1,0,0,0,0,0
"Hon Hee","WAIKIKI HOLIDAY",19220,9.86370668252428,6407,"1966","0",34142,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,0,0,0,1,0,0,0
"KAWS","KIMPSONS SERIES",240190,12.389185555788,25620,"2005","0",412.09,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"BAPE & Stash","SPRAY PAINT CANS (SET OF FIVE)",3843,8.25400859056484,256,NA,"0",NA,"0","0","0","0","0","1",2019,4,"Monday",0,0,0,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES",320250,12.676857219759,25620,"2005","0",412.09,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES (FIVE WORKS)",480380,13.082332736348,128100,"2005","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"BAPE & KAWS","BAPESTA FS-029 KAWS CHOMPERS (I. YELLOW / GREEN ; II. GREEN / BLACK)",16010,9.68096880599076,64,"2006","0",NA,"0","0","0","0","0","0",2019,4,"Monday",0,0,0,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES (TWO WORKS)",384300,12.8591787765529,25620,"2005","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","THE KAWS ALBUM",14855240,16.5138632229247,256200,"2005","0",10322.56,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","UNTITLED (ASTRO BOY)",384300,12.8591787765529,25620,"2003","0",1504,"0","0","1","1","0","0",2019,4,"Monday",0,0,0,0,0,0,0,0,0,0
"BAPE","BAPESTA FS-029 CHOMPERS (BLACK)",13610,9.51856009564551,38,NA,"0",NA,"0","0","0","0","0","0",2019,4,"Monday",0,0,0,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES (FIVE WORKS)",448350,13.0133294563802,128100,"2005","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Futura 2000","UNTITLED",46440,10.7459164358118,5120,NA,"0",20832,"0","0","0","0","0","0",2019,4,"Monday",0,0,0,1,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES",760270,13.5414289123294,256200,"2003","0",10322.56,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES (FIVE WORKS)",416330,12.9392334940024,128100,"2005","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","UNTITLED (ASTRO BOY)",304240,12.6255721426021,25620,"2003","0",1504,"0","0","1","1","0","0",2019,4,"Monday",0,0,0,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES (FIVE WORKS)",448350,13.0133294563802,128100,"2005","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","UNTITLED (KIMPSONS)",2712520,14.8133886500756,256200,"2003","0",10322.56,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES (FIVE WORKS)",560440,13.2364774684852,128100,"2005","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Stash","I. FLORAL; II. HOT RASPBERRY; III. JUNGLE GREEN (THREE WORKS)",9610,9.17055950196434,1281,"2002","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,0,0,0,0,0,0,0,0
"KAWS","UNTITLED (KIMPSONS #3)",2635660,14.7846441829774,256200,"2003","0",10322.56,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"KAWS","UNTITLED (ASTRO BOY)",256200,12.4537136684448,25620,"2003","0",1504,"0","0","1","1","0","0",2019,4,"Monday",0,0,0,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES (FIVE WORKS)",320250,12.676857219759,128100,"2005","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Futura 2000","UNTITLED (POINTMAN)",48040,10.7797892761939,5120,NA,"0",20832,"0","0","1","0","0","0",2019,4,"Monday",0,0,0,1,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES (FIVE WORKS)",448350,13.0133294563802,128100,"2005","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Stash","I. STOPS RUST; II. VARATHANE; III. NEW RUSTO; IV. GREEN TOP (FOUR WORKS)",13610,9.51856009564551,1281,"2002","0",NA,"0","0","1","1","0","0",2019,4,"Monday",1,0,0,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES",944740,13.7586650363449,256200,"2003","0",10322.56,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"BAPE & KAWS","BAPESTA FS-029 KAWS CHOMPERS (I. WHITE / BLUE; II. WHITE / GREEN)",16010,9.68096880599076,64,"2006","0",NA,"0","0","0","0","0","0",2019,4,"Monday",0,0,0,0,0,0,0,0,0,0
"KAWS","KIMPSONS SERIES",272210,12.5143291062176,25620,"2005","0",412.09,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Tomoo Gokita","VANITY 3",560440,13.2364774684852,256200,"2015","0",50246,"0","0","1","1","0","0",2019,4,"Monday",0,0,1,0,0,0,0,0,0,0
"Xingwei Wang","TESTIMONY OF THE HARE",698790,13.4571055468935,256200,"1995","0",25100,"0","0","0","0","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Duan Jianyu","SISTER NO.14 (DIPTYCH)",512400,13.1468608490047,64050,"2008","0",79074.8,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Adrian Ghenie","THE BLUE RAIN",1282920,14.0646492877955,192150,"2009","0",45600,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Yuan Yuan","BLUES",160130,11.9837412643165,64050,"2010","0",46250,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Yayoi Kusama","PUMPKIN (TWPOT)",6976330,15.758033548498,1281000,"2010","0",21125,"0","0","1","1","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Mark Grotjahn","UNTITLED (YELLOW WHITE BUTTERFLY)",3404260,15.0405381464871,768600,"2005","0",21615.4,"0","0","0","0","0","0",2019,4,"Monday",0,1,0,0,0,0,0,0,0,0
"Lucio Fontana","CONCETTO SPAZIALE, ATTESE",1098460,13.909419756853,384300,"1965","0",1710,"0","0","1","0","0","0",2019,4,"Monday",1,0,0,0,0,0,0,0,0,0
"Takeo Yamaguchi","ONE EYE (YELLOW)",384300,12.8591787765529,128100,"1959","0",8281,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,1,0,0,0,0,0,0
"Yayoi Kusama","INTERMINABLE NET #4",7997670,15.8946608072226,2562000,"1959","0",15584.1,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Nam June Paik","FAMILY OF ROBOT: HIGH-TECH BABY",256200,12.4537136684448,64050,"1987","0",22660,"0","0","1","1","0","0",2019,4,"Monday",0,0,0,0,0,0,0,0,0,1
"Bernar Venet","THE STEEL BAR AND THE PICTORIAL MEMORY OF THE GESTURE",152120,11.9324249620422,64050,"2019","0",NA,"0","0","1","0","0","0",2019,4,"Monday",1,0,1,0,0,0,0,0,0,0
"Liu Ye","BOOGIE WOOGIE, LITTLE GIRL IN NEW YORK",2943100,14.8949740055714,768600,"2006","0",44100,"0","0","1","1","0","0",2019,4,"Monday",1,1,1,0,0,0,0,0,0,0
"Fanzhi Zeng","UNTITLED (MASK SERIES)",1405900,14.156188225068,768600,"2001","0",31507.2,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"George Condo","THE YOUNG SAILOR",1559620,14.2599527598093,192150,"2012","0",8313,"0","0","1","1","0","0",2019,4,"Monday",0,1,0,0,0,0,0,0,0,0
"Minjun Yue","UNTITLED",480380,13.082332736348,256200,"2003","0",43120,"0","0","1","1","0","0",2019,4,"Monday",1,1,0,0,0,0,0,0,0,0
"Tom Wesselmann","GREAT AMERICAN NUDE #79",2066890,14.5415556200248,1024800,"1965","0",30060,"0","0","1","1","0","0",2019,4,"Monday",1,0,0,0,0,0,0,0,0,0
